"index","names","aic"
"1","US1CASR0068",181.064592427347
"1","US1ARBT0024",181.082293760117
"1","US1PAGR0003",181.238704995662
"1","US1TXCMR099",181.52591534696
"1","US1NCOR0023",181.556346127593
"1","US1SDCR0008",181.570558322096
"1","US1ORBN0061",181.713847664016
"1","US1KSRS0001",182.007742101182
"1","US1RIWS0020",182.111326414231
"1","US1CHARM157",182.167283341626
"1","US1COLR0920",182.216963439609
"1","US1ORLN0083",182.217108282867
"1","US1MSRN0015",182.267826184838
"1","US1TXCMR091",182.277773219352
"1","US1ORDS0027",182.305174854518
"1","US1FLIR0037",182.384131809745
"1","US1COLR0242",182.446373631128
"1","US1ARYL0007",182.497107955245
"1","US1ORCS0024",182.595132325974
"1","US1MNRS0006",182.612488437291
"1","US1CTHR0070",182.672165498633
"1","US1SCHR0080",182.697591988028
"1","CA0061365R9",182.756531230411
"1","US1MNRC0008",182.763505368127
"1","US1VAAR0011",182.83769410161
"1","US1SCCR0148",182.86014941163
"1","US1COLR1006",182.959587739852
"1","US1SDFR0032",183.019322682121
"1","US1WIRK0010",183.178975628308
"1","US1RIWS0018",183.205701159258
"1","US1OHDR0012",183.291426352004
"1","US1RIPR0035",183.340315901156
"1","US1ARPS0022",183.391964343859
"1","US1ORLA0075",183.726759538999
"1","US1SDFR0005",183.828283628554
"1","US1ORDG0001",183.894859696566
"1","US1SCHR0042",183.916010419097
"1","US1ARNW0002",184.016729245388
"1","US1TXBRT118",184.033701251087
"1","US1CARV0061",184.038084412045
"1","US1WVPR0010",184.096580815585
"1","US1OHER0043",184.115930873755
"1","US1COAR0139",184.138043083675
"1","US1SCRC0090",184.311827891659
"1","US1NCFR0021",184.326077075783
"1","US1ARNV0002",184.704987639743
"1","US1IAWR0001",184.795280806615
"1","US1OKRG0016",185.005837201798
"1","US1MABR0048",185.107838083221
"1","US1INDR0008",185.120278037575
"1","US1ARRN0009",185.143253706856
"1","US1CTHR0071",185.250406548432
"1","US1MNSR0024",185.286590700049
"1","US1INMR0107",185.288585591669
"1","US1ARCF0007",185.392741639917
"1","US1ORLA0178",185.422568971329
"1","US1CTFR0002",185.494834479644
"1","US1COLR0884",185.587939415611
"1","US1ARPP0020",185.634471831091
"1","US1RIWS0044",185.76800267454
"1","US1WIPR0008",185.951844194323
"1","US1TNHR0003",186.204903466393
"1","US1COLR1029",186.267543636749
"1","US1MAWR0069",186.272381822868
"1","US1NCLR0030",186.373188011109
"1","US1NMBR0180",186.374628859904
"1","US1ORJF0004",186.394274597308
"1","US1CTHR0055",186.671118395017
"1","US1RINW0020",186.834708115307
"1","US1TXHRR257",186.857011514999
"1","US1NHGR0047",187.098894172926
"1","US1PAYR0016",187.117325152151
"1","CA00401R001",187.189625788009
"1","US1FLCR0038",187.190649389478
"1","US1TXBRT075",187.610619126755
"1","US1ARBT0001",187.804756670658
"1","US1COLR0865",187.838840110527
"1","US1SCDR0028",187.924604732364
"1","US1IDBR0001",188.007634402024
"1","US1ARGL0023",188.02441142018
"1","USSNRCS0124",188.069352016865
"1","US1ARVB0008",188.098687583277
"1","US1MABR0052",188.128516026064
"1","US1ARFK0027",188.128859380359
"1","US1TNRD0059",188.22970694361
"1","US1VAFR0009",188.243468014062
"1","US1NMGR0019",188.366898002732
"1","US1TXKR0089",188.774007175691
"1","US1NMRA0027",188.894095440952
"1","US1ARLK0017",189.216805064519
"1","US1SCHR0085",189.276012788806
"1","US1NMGR0074",189.281921738031
"1","US1SCDR0033",189.429945083954
"1","US1CARV0035",189.453135587758
"1","US1TXBXR273",189.476100792862
"1","US1ORLC0005",189.488438220948
"1","US1ARWS0014",189.498120421837
"1","US1WIPR0007",189.532166311807
"1","US1SDHR0012",189.53761664561
"1","US1TXBRT030",189.540555528722
"1","US1COLR0559",189.60398717778
"1","US1PAYR0011",189.61415879351
"1","US1CARV0065",189.702647319361
"1","US1COLR1104",189.927832952047
"1","US1ORMN0052",189.982430822153
"1","US1ARPK0006",189.999294910086
"1","US1INDR0006",190.328862420904
"1","US1AZMR0484",190.555942366107
"1","US1NCLR0012",190.590720057633
"1","US1NCLR0020",190.59889747011
"1","US1ARRN0017",190.667511353285
"1","US1COLR1146",190.687052204771
"1","US1KSRN0009",190.704817904329
"1","US1COLR0357",190.754013508938
"1","US1TXRD0036",190.897723918228
"1","US1COAR0177",191.013489906021
"1","US1TXBXR376",191.069246445826
"1","US1NCHR0042",191.236627358403
"1","US1AZMR0409",191.346810331338
"1","US1NDTR0003",191.46359694332
"1","US1ORLA0064",191.621922207142
"1","US1NMGR0089",191.749325310587
"1","US1OHGR0022",191.774521553325
"1","US1SCOR0014",191.858019780572
"1","US1KSPR0005",191.900481731557
"1","US1MOFR0026",191.943695919143
"1","US1ORBN0029",191.948722139292
"1","US1SCHR0072",192.013820980712
"1","US1ARFK0036",192.129730248147
"1","US1SCFR0007",192.135582140218
"1","US1TXBXR378",192.201113364167
"1","US1NMRV0021",192.252235420314
"1","US1ORCT0002",192.547107826188
"1","US1OKBR0002",192.929487995906
"1","US1TXBXR297",193.01820958892
"1","US1TXHRS019",193.034884447921
"1","US1TXCMR025",193.15657151808
"1","US1WIRC0016",193.215795426948
"1","US1COLR0211",193.223421859326
"1","US1AZMR0241",193.246511399284
"1","US1RINW0019",193.266935619016
"1","US1ARGL0011",193.275759949925
"1","US1COLR1011",193.382624967363
"1","US1ARCR0001",193.436762966862
"1","US1ORJC0083",193.438591197081
"1","US1CTFR0055",193.669355082851
"1","US1SDFR0034",193.717435498864
"1","US1SDFR0031",193.760723233675
"1","US1ORKL0025",193.817006868781
"1","US1TXKR0075",194.045102882861
"1","US1FLFR0008",194.407174166311
"1","US1SCCR0142",194.486823308239
"1","US1COAR0243",194.531707747465
"1","US1MOGR0003",194.616798816706
"1","US1RIWS0047",194.618656619868
"1","US1CTHR0068",194.728951519639
"1","US1MSRN0039",194.75992731072
"1","US1TNRB0024",194.815532308574
"1","US1NMBR0076",194.91027974382
"1","US1ILVR0033",194.974865407116
"1","US1NCDR0002",195.009880713382
"1","US1KSRN0023",195.012086667186
"1","US1COLR1118",195.043441234795
"1","US1OHWR0007",195.371183746174
"1","US1NHMR0024",195.379750723199
"1","US1COLR0535",195.45805596935
"1","US1COAR0103",195.673053657371
"1","US1ARBT0037",195.697398414559
"1","US1OHGR0018",195.718001498676
"1","US1SDCR0002",195.763421818464
"1","US1ARLK0009",195.939451399847
"1","US1NCTR0015",195.943835232771
"1","US1COAR0356",195.976131825789
"1","US1CORB0025",196.003317240447
"1","US1KSFR0019",196.027528224734
"1","US1SCCR0132",196.05121417518
"1","US1KSRS0013",196.065627718273
"1","US1SCRC0088",196.155804482657
"1","US1MNMR0013",196.176897460846
"1","US1MORN0001",196.189450421628
"1","US1NHMR0060",196.198649138277
"1","US1CARV0060",196.229511140964
"1","US1AZMR0502",196.247494986537
"1","US1TNLR0025",196.382719879225
"1","US1ARJF0012",196.638042737446
"1","US1GAFR0009",196.670847212167
"1","US1SCOR0018",196.841613199967
"1","US1INMR0069",196.959033292631
"1","US1TXPR0021",197.101933671132
"1","US1OHER0019",197.138266899648
"1","US1ARLW0001",197.163405180163
"1","US1AZMR0424",197.218715233617
"1","US1ARCF0002",197.431278454405
"1","US1MAWR0068",197.589508371867
"1","US1ORLA0174",197.639423709423
"1","US1NDRL0005",197.665296595497
"1","US1TXCRK014",197.687127901128
"1","US1NCTR0029",197.742648966093
"1","US1AZMR0044",197.839263598357
"1","US1ORLK0009",198.001362242008
"1","US1RIPR0060",198.110055785008
"1","US1ILCR0018",198.118207130293
"1","US1ORCT0024",198.167471921123
"1","US1SCLR0022",198.202216057113
"1","US1ARFK0003",198.225791289773
"1","US1TXKR0069",198.271249449964
"1","US1ARRN0003",198.428050805136
"1","US1TXHRR128",198.637608891937
"1","US1AZMR0062",198.763668033564
"1","US1NCCR0094",198.805044977127
"1","US1NCRC0012",198.887530029641
"1","US1COLR0427",198.891315676955
"1","US1COLR1024",198.994471364084
"1","US1ORJS0027",198.998986204345
"1","US1NDRC0015",199.032948493788
"1","US1TXBRS031",199.048766054628
"1","US1NCCR0105",199.326618250311
"1","US1ORCB0040",199.376680533132
"1","US1MNRM0057",199.378423340694
"1","CA00611095R",199.487391311229
"1","US1CTHR0065",199.619105294549
"1","US1COAR0100",199.627210596211
"1","US1TXBXR224",199.698099150929
"1","US1COLR0443",199.862501153709
"1","US1NCCR0022",199.92758876291
"1","US1RIPR0057",199.93334292473
"1","US1COLR0497",199.995853139668
"1","US1MAFR0011",200.197760478009
"1","US1OHHR0007",200.401410541675
"1","US1NCBR0064",200.550306636123
"1","US1NYER0095",200.604226510777
"1","US1FLOR0048",200.716508797159
"1","US1COLR0435",200.732916770121
"1","US1RINW0018",200.843342442253
"1","US1COLR0237",201.090895074702
"1","US1KSRA0007",201.113993795774
"1","US1COLR0805",201.140153155454
"1","US1NCBR0069",201.198259560886
"1","US1INMR0046",201.220908264071
"1","US1NMRV0016",201.268266552984
"1","US1MIBR0019",201.348102255609
"1","US1RIWS0008",201.584920941578
"1","US1KSRN0013",201.609700014194
"1","US1CORT0010",201.614696999552
"1","US1SCCR0144",201.620557331542
"1","US1ARWS0008",201.788309469837
"1","US1ALFR0007",201.976049959042
"1","US1CHARM196",202.080311159367
"1","US1ORWS0134",202.326872392974
"1","US1COLR0913",202.386679957088
"1","US1TNMR0001",202.438770100408
"1","US1COLR0441",202.462584331695
"1","US1COLR0212",202.485917156271
"1","US1KSFR0021",202.688227633828
"1","US1ORLN0015",202.769199543333
"1","US1COLR0991",202.897217870311
"1","US1ARFK0009",202.902563018525
"1","US1KYBR0009",202.912656469632
"1","US1NCBR0088",203.188774194449
"1","US1WIBR0013",203.245466760951
"1","US1CAOR0059",203.251579230416
"1","US1NMHR0006",203.27846647564
"1","US1RIWS0046",203.293913795738
"1","US1TXHRR252",203.435180790352
"1","US1NCMR0016",203.479288323733
"1","US1CODR0001",203.486897022191
"1","US1CTHR0063",203.538052097254
"1","US1SCKR0036",203.659128327804
"1","US1MNGR0008",203.745926681118
"1","US1COLR0415",203.86346955287
"1","US1TXBXR006",203.88519711073
"1","US1NMBR0261",203.97528238929
"1","US1NYOR0018",203.979506921244
"1","US1ARML0015",204.011993571558
"1","US1ORLN0021",204.052253484684
"1","US1OHFR0016",204.09815234185
"1","US1KSPR0018",204.126158872986
"1","US1ORDS0025",204.287414248037
"1","US1COMR0029",204.291293397635
"1","US1IASR0033",204.38384228896
"1","US1ORPK0045",204.450919523776
"1","US1AZMR0478",204.462747497577
"1","US1KSRS0002",204.487554860029
"1","US1ARPN0004",204.564798163474
"1","US1RIWS0042",204.78011770767
"1","US1VARN0015",204.853892259791
"1","US1NCOR0001",204.861896785528
"1","US1ORCK0009",204.936163586617
"1","US1COLR0903",205.066768668078
"1","US1TXBXR203",205.207012884031
"1","US1PABR0023",205.21729332046
"1","US1COLR0297",205.277270251784
"1","US1NYMR0056",205.318871486204
"1","US1ILIR0011",205.509028715351
"1","US1NMBR0053",205.587378500983
"1","US1OKRG0014",205.637139253698
"1","US1MSWR0010",205.648145589946
"1","US1ARSL0034",205.730319208519
"1","US1ORJF0003",205.853872409348
"1","US1ORJC0004",206.088586232656
"1","US1SCCR0121",206.245089209742
"1","US1RIPR0059",206.25168276192
"1","US1COLR0434",206.375211129845
"1","US1NMBR0256",206.599875289469
"1","US1TXRS0007",206.653554081705
"1","US1COBR0036",206.746263253164
"1","US1NMSR0039",206.783432557121
"1","US1INMR0151",206.938578303192
"1","US1PAGR0007",206.998906695752
"1","US1ALBR0003",207.032745826685
"1","US1ORDG0040",207.061843230845
"1","US1TXBXR190",207.128031281569
"1","US1LAOR0009",207.153495816282
"1","US1MSHR0003",207.161934551282
"1","US1TNRD0101",207.163782488987
"1","US1COLR0442",207.182229733268
"1","US1AZMR0254",207.266437173225
"1","US1NYSR0023",207.426443158022
"1","US1MNGR0011",207.501437896181
"1","US1VAFR0012",207.587446841959
"1","US1WIDR0012",207.713134373456
"1","US1ARWS0021",208.053799152478
"1","US1CTHR0057",208.06242893466
"1","US1NYRN0024",208.183671749515
"1","US1COLR0202",208.272295656524
"1","US1COLR0674",208.48289142477
"1","US1COLR0438",208.491457609707
"1","US1NCBR0025",208.577291548195
"1","US1NHMR0044",208.611950207685
"1","US1TXRL0014",208.666399515829
"1","US1COLR0456",208.700132924818
"1","US1KSTR0021",208.789070229802
"1","US1COLR1064",208.919527030174
"1","US1TXBXR155",209.080883342946
"1","CA006136ER9",209.189765257907
"1","US1COLR1110",209.253827030628
"1","US1ARHM0007",209.425908901603
"1","US1COLR0423",209.567829582238
"1","US1NJWR0028",209.629899389555
"1","US1GALR0004",209.79490490009
"1","US1NYSR0039",209.814692792749
"1","US1SCYR0061",209.84406524283
"1","US1INMR0018",209.969014913448
"1","US1NMSR0054",210.021712626695
"1","US1SCYR0016",210.178174788919
"1","US1CASR0025",210.328885525428
"1","US1RINW0012",210.384749030222
"1","US1IDBR0028",210.44206568486
"1","US1COLR0417",210.563163103337
"1","US1ARJH0003",210.565962837499
"1","US1RIWS0045",210.877947211109
"1","US1MAWR0032",210.892006319666
"1","US1GAER0003",211.091357383826
"1","US1IASR0034",211.385318655554
"1","US1MSRN0036",211.448791456982
"1","US1MOCR0009",211.466131519722
"1","US1COLR0450",211.505198512641
"1","US1ORLC0031",211.664195067431
"1","US1SDHR0009",211.866166609423
"1","US1COLR0416",212.088752103013
"1","US1GARC0009",212.463128847255
"1","US1COLR0183",212.578724234321
"1","CA00116N7R6",212.593777300475
"1","US1WAPR0044",212.68336332297
"1","US1ARWS0036",212.722398432435
"1","US1ORLA0005",212.880004423171
"1","US1CORB0008",212.889273658875
"1","US1NMCR0013",212.916901793082
"1","US1COAR0291",212.962143445699
"1","US1FLOR0046",213.215484827715
"1","US1AZMR0477",213.485235976535
"1","US1TXRS0003",213.547467135927
"1","US1NMBR0060",213.594493520197
"1","US1ARPN0001",213.626267040999
"1","US1WIBR0011",213.797004608235
"1","US1SCOR0033",213.976647249665
"1","US1CASR0015",214.39566923928
"1","US1ORMT0105",214.538417015437
"1","US1ARLK0007",214.540888122429
"1","US1COAR0059",214.556845196405
"1","US1SCDR0001",214.658931686489
"1","US1TXCRK015",214.973411910798
"1","US1KSRN0027",215.030252117831
"1","US1KYWR0025",215.064936805883
"1","US1COLR1116",215.199620455965
"1","US1TNBR0001",215.211182048162
"1","US1TXBXR281",215.222883264728
"1","US1MNWR0041",215.378003886745
"1","US1KYWR0024",215.57100143358
"1","US1TXBRS027",215.576158102573
"1","US1NMBR0172",215.590952992758
"1","US1ORDG0052",215.623453118492
"1","US1COAR0294",215.647553684494
"1","US1CORG0029",215.665370427631
"1","US1COLR0940",215.833955666774
"1","US1TXHRR208",215.912958844218
"1","US1ARSL0028",216.045214919589
"1","US1ORLA0193",216.09880207431
"1","US1MOOR0014",216.113138464826
"1","US1MEFR0020",216.240193606659
"1","US1VAHR0017",216.300528791097
"1","US1NCCR0128",216.347965946029
"1","US1AZMR0479",216.514549078475
"1","US1TXBXR362",216.536131199311
"1","US1TXBXR293",216.592401813788
"1","US1NMTR0017",216.702391914338
"1","US1COLR0437",216.782191858561
"1","US1COLR0981",216.86250897152
"1","US1FLMR0026",216.891654573749
"1","US1ORLA0201",217.210377044679
"1","US1FLIR0046",217.244810500212
"1","US1CTHR0058",217.355606389039
"1","US1TXBXR330",217.36337940836
"1","US1IAHR0016",217.506791465948
"1","CA00307JRN0",217.509294527866
"1","US1OHHR0010",217.612596992101
"1","US1COLR0239",217.678256400785
"1","US1FLIR0047",217.765135446866
"1","US1COLR0643",217.867005235006
"1","US1ORCC0097",217.944173578276
"1","US1NCOR0032",217.946034369779
"1","US1COLR0229",218.150651560796
"1","US1WIBR0022",218.241620708108
"1","US1COAR0358",218.255532685893
"1","US1NYSR0011",218.424094977192
"1","US1NCCR0084",218.562410555567
"1","US1SCCR0131",218.567494642599
"1","US1FLIR0040",218.715660606002
"1","US1NMBR0257",218.904076327586
"1","US1ARSR0009",218.943929673508
"1","US1TXHRR215",219.165986617555
"1","US1NMTR0011",219.278821991899
"1","US1WIBR0019",219.469530210265
"1","US1ARPK0002",219.527312410571
"1","US1ARCW0012",219.552225546037
"1","US1NHCR0029",219.61581017373
"1","US1ORLC0029",219.623580124202
"1","US1AZMR0475",219.781286080479
"1","US1TXCMR038",219.863999265788
"1","US1COAR0064",219.870627735427
"1","US1WYCR0023",219.941799400624
"1","US1NCDR0038",219.990334031961
"1","US1TXHRR245",220.12998608202
"1","US1NYER0151",220.132617880909
"1","US1ORJC0050",220.316929178356
"1","US1ORWS0124",220.333464147134
"1","US1MSCR0003",220.364825977947
"1","US1COAR0175",220.366868265131
"1","US1CAFR0020",220.425359575767
"1","US1COLR1091",220.443196830773
"1","US1TXBXR019",220.522913807664
"1","US1MNSR0015",220.677182190093
"1","US1ILVR0010",220.740768548003
"1","US1NCLR0008",220.785819431043
"1","US1COLR0693",221.25591645422
"1","US1NYRN0003",221.280481861024
"1","US1TXKR0066",221.323371008156
"1","US1NMTR0018",221.482409068788
"1","US1FLOR0035",221.591774554744
"1","US1SCCR0123",221.642065281149
"1","US1PAER0009",221.8102771533
"1","US1ORLA0137",221.823329855691
"1","US1ALLR0001",221.835410577918
"1","US1ORLA0190",221.84505871287
"1","US1COLR1055",222.135659372117
"1","US1COLR1100",222.164245973131
"1","US1NDRC0004",222.207245791744
"1","US1NJWR0037",222.588561768444
"1","US1KYPR0005",222.655132497966
"1","US1MEAR0008",222.837317276706
"1","US1TXHRR094",223.046657957698
"1","US1SCLR0021",223.120004091537
"1","US1MDCR0012",223.269841785762
"1","US1COLR0507",223.356846948192
"1","US1NCBR0089",223.432674952925
"1","US1CTHR0060",223.72035565433
"1","US1NCMR0018",223.77892921045
"1","US1TNRD0114",223.788593521137
"1","US1ORCS0016",223.838791479901
"1","US1ORBN0134",223.877935128891
"1","US1INHR0013",223.929816775739
"1","US1TXER0009",223.930140207929
"1","US1TXHRR134",223.937675084792
"1","US1ARGL0021",224.037535395069
"1","US1COAR0012",224.067232774438
"1","US1ILRI0009",224.483036428834
"1","US1ORJC0010",224.529405945782
"1","US1NHGR0033",224.567172108829
"1","CA00119512R",224.673767438908
"1","US1MSWR0009",224.699196062368
"1","US1MNWR0037",224.829896179422
"1","US1MNMR0007",224.963782635225
"1","US1MNRW0008",224.968652639071
"1","US1COAR0283",225.013858817982
"1","US1COLR0648",225.080348202655
"1","US1NCRB0004",225.243579398562
"1","US1SCCR0138",225.815899912462
"1","US1ORCB0024",225.82644259812
"1","US1TXBXR189",225.96872621367
"1","US1COLR0631",226.000724582783
"1","US1RINW0017",226.047179439312
"1","US1MSRN0043",226.093551409994
"1","US1ORLA0198",226.123391851685
"1","US1CAMR0049",226.153645864743
"1","US1COLR0473",226.183135234419
"1","US1AZMR0019",226.228613385066
"1","US1COLR0842",226.298574024386
"1","US1GAFR0004",226.37270976969
"1","US1COLR0896",226.447560577121
"1","US1CTHR0012",226.465144305805
"1","US1ARJH0005",226.480637901227
"1","US1OHHR0011",226.489827505825
"1","US1ARBT0016",226.530113951374
"1","US1NCBR0059",226.635704132963
"1","US1ORCK0010",226.748456694871
"1","US1TNRB0013",227.075178315104
"1","US1ORDG0031",227.096047449718
"1","US1COLR0789",227.122194141908
"1","US1ORLA0139",227.142776532292
"1","US1TXBRT045",227.210234745398
"1","US1INHR0020",227.308863879794
"1","US1RIWS0040",227.429921627483
"1","US1ARST0005",227.735198729413
"1","CA00114R006",227.846260520833
"1","US1OHWR0026",228.157274505293
"1","US1SDAR0008",228.315541945822
"1","US1MORP0006",228.49048659304
"1","US1COGR0009",228.622948791476
"1","US1ORDS0046",228.666999694626
"1","US1NCRB0005",228.676506980775
"1","US1SCHR0078",228.744187952343
"1","US1NMTR0016",228.762041889232
"1","US1ORDS0051",228.784839959154
"1","US1FLCR0049",228.868721498711
"1","US1VAYR0018",228.9211722501
"1","US1ORMT0099",229.019623923112
"1","US1ARMT0011",229.125355342854
"1","US1WVPR0003",229.172854494623
"1","US1ORBN0059",229.293298451697
"1","US1ORWS0037",229.381836106192
"1","US1GABR0009",229.488814252403
"1","US1ARCF0008",229.498950834613
"1","US1ORLA0162",229.519625699648
"1","US1ORUM0019",229.59582800553
"1","US1CORT0056",229.934019415519
"1","US1COLR0618",229.943379492432
"1","US1NCTR0012",230.380121866468
"1","US1NMSR0038",230.390568013876
"1","US1ORMT0031",230.425146749248
"1","US1FLIR0007",230.693612777604
"1","US1MNWR0042",230.707491267567
"1","US1ORLN0046",230.731495257237
"1","US1TXBRT101",230.740202267861
"1","US1ORBN0103",230.751282483171
"1","US1MOCR0001",231.008256299026
"1","US1NYER0132",231.064085830255
"1","US1OHGR0019",231.073926922751
"1","US1TXBXR149",231.481077713925
"1","US1MOCR0010",231.499619205312
"1","US1ORCT0021",231.523739591164
"1","US1COLR0030",231.833762631217
"1","US1NCHR0001",231.873748522012
"1","US1COLR0169",232.045101930262
"1","US1MNRM0074",232.383955481992
"1","US1AZMR0118",232.419321438027
"1","US1COLR0164",232.461957128132
"1","US1ORCB0041",232.55031042696
"1","US1ILCR0017",232.599518911783
"1","US1COLR1066",232.608460424916
"1","US1MTRV0010",232.694386379837
"1","US1COLR1124",232.850387921605
"1","US1KSRO0003",233.113040635438
"1","US1OHMR0006",233.157155686434
"1","US1TNRN0007",233.254209147709
"1","US1IASR0036",233.542021749519
"1","US1MTRV0001",233.598165335836
"1","US1ALBR0006",233.67509015048
"1","US1NYOR0015",233.840627609651
"1","US1OHFR0052",233.901342058036
"1","US1MSRN0044",234.022397135622
"1","US1WAPR0066",234.179379368265
"1","US1ORMT0049",234.281222400997
"1","US1COAR0047",234.542611845173
"1","US1ORMN0070",234.707252949497
"1","US1NMTR0015",234.760431498408
"1","US1NYER0006",234.8411614155
"1","US1ARBT0025",235.043601699855
"1","US1MNRM0041",235.262801698809
"1","US1PAGR0006",235.263249810153
"1","US1INOR0005",235.370820049044
"1","US1NMBR0250",235.41276120383
"1","US1ORCS0021",235.418045870231
"1","US1WIIR0003",235.596474735467
"1","CA00120HRNP",235.818079104151
"1","US1NCCR0120",235.937559412328
"1","CA00613659R",236.034095359467
"1","US1CORG0008",236.20628523077
"1","US1TXAR0014",236.357656302072
"1","US1ARIN0019",236.714047625437
"1","US1TXBXR319",236.798121552809
"1","US1TXHRS009",236.939613890642
"1","US1SDTR0011",237.042003916901
"1","US1SCCR0044",237.206446247569
"1","US1COAR0168",237.292720040452
"1","US1COAR0340",237.350407428281
"1","US1ORJC0093",237.466834372768
"1","US1TXRL0011",238.233444419668
"1","US1NMBR0255",238.236034488927
"1","US1SCRC0003",238.3338354768
"1","US1NHCR0041",238.466137293648
"1","US1AZMR0466",238.555325036707
"1","US1COLR0953",238.910710430421
"1","US1NMBR0254",239.105064605838
"1","US1COLR1103",239.140785925883
"1","US1TXHRR211",239.399472469054
"1","US1NCOR0048",239.462644313819
"1","US1AZMR0277",239.764319822674
"1","US1NYSR0035",239.78066125849
"1","US1ORLA0197",239.825979279753
"1","US1IDBR0013",240.014728041137
"1","US1ARDR0011",240.140054499701
"1","US1MEFR0012",240.433253341251
"1","US1SCHR0088",240.657350191958
"1","US1KSMR0008",240.729032706537
"1","US1PAAR0008",240.764755564586
"1","US1COAR0151",240.866232941929
"1","US1NCRW0004",240.883917992987
"1","US1AZMR0454",241.013137431068
"1","US1MIMR0010",241.174085413138
"1","US1TXBXR030",241.277297747482
"1","US1NYER0138",241.294994071869
"1","US1COLR0480",241.507482027965
"1","US1NYER0058",241.67764564046
"1","US1NYOR0019",241.823771098949
"1","US1COBR0039",241.864380928553
"1","US1MNWR0006",241.989748145076
"1","US1NCBR0036",242.151676090303
"1","US1NJWR0018",242.392040163408
"1","US1ORLA0200",242.484092995234
"1","US1COLR1120",242.495083327755
"1","US1ORMT0091",242.699185988735
"1","US1ORMT0090",243.127671731597
"1","US1TXBXR372",243.14875927949
"1","US1WAPR0002",243.262408379157
"1","US1OHWR0030",243.368874213136
"1","US1ORCC0047",243.684673103589
"1","US1COLR0486",243.860559197521
"1","US1NMBR0247",243.891050043318
"1","US1SCYR0039",243.908383247234
"1","US1COLR0375",243.936189981747
"1","US1CAMR0001",244.015772915396
"1","US1ARSB0005",244.122434832871
"1","US1AZMR0074",244.167864032846
"1","US1KSRN0017",244.219134459315
"1","US1NMGR0036",244.286875109646
"1","US1INOR0021",244.362870613509
"1","US1NDRV0001",244.406989596296
"1","US1KSRO0008",244.412115413765
"1","US1COLR1129",244.438891397714
"1","US1ORWS0129",244.623813216067
"1","US1COMR0078",244.845733423576
"1","US1NMGR0050",244.989063540134
"1","US1NMBR0248",245.077066149104
"1","US1COLR0204",245.286757670654
"1","US1CASR0063",245.373765586521
"1","US1CHARM179",245.465050448089
"1","US1INMR0143",245.752827655039
"1","US1CAOR0020",245.815151440892
"1","US1TNSR0005",245.837840212782
"1","US1AZMR0470",245.861212413445
"1","US1NCIR0025",246.194525424749
"1","US1TXHRR195",246.21915090536
"1","US1ORLC0028",246.285676962189
"1","US1ORLN0073",246.308706079514
"1","CA00301R001",246.34856462693
"1","US1INOR0006",246.368446754107
"1","US1PAGR0004",246.368986044203
"1","US1ORPK0042",246.505281063238
"1","US1FLFR0006",246.862126245054
"1","US1COAR0239",246.877831584897
"1","US1AZMR0460",246.909682420092
"1","US1NCMR0015",247.341829549518
"1","US1VTWR0018",247.65805268235
"1","US1VAHR0021",247.867051743507
"1","US1AZMR0463",248.217308731652
"1","US1COLR1028",248.337272463167
"1","US1ORLN0080",248.463880214659
"1","US1ARCR0011",248.490856472531
"1","US1SCHR0069",248.504352693458
"1","US1SDCR0001",248.685128470229
"1","US1WIRC0012",248.751955207274
"1","US1ARPS0003",248.995263167668
"1","US1OHDR0023",249.024107042932
"1","US1NYER0135",249.157120330293
"1","US1NCMR0025",249.22262541985
"1","US1NMBR0238",249.49336256056
"1","US1ARMR0001",249.684705546173
"1","US1VAFR0034",249.777841457074
"1","US1ORMT0077",250.318763075893
"1","US1AZMR0303",250.440093974598
"1","US1OHGR0012",250.517209545542
"1","US1NMBR0239",250.906974203732
"1","US1RIBR0001",250.97080835197
"1","US1MIMR0016",251.035887697674
"1","US1ARSL0029",251.103602438897
"1","US1TXCMR117",251.150051802381
"1","US1KSRS0037",251.247083355803
"1","US1TXER0008",251.355114989534
"1","US1NMGR0084",251.368990467102
"1","US1ARGN0005",251.494419704268
"1","US1NCRB0002",251.671990836816
"1","US1COLR0933",251.723506669687
"1","US1CTHR0035",251.734318764282
"1","US1ILVR0030",251.815988971917
"1","US1INWR0008",251.898563346254
"1","US1WIIR0002",251.975729796068
"1","US1NHRC0011",252.021710338566
"1","US1NMBR0085",252.044545271699
"1","US1SCRC0039",252.288680706449
"1","US1ARBT0039",252.406442366672
"1","US1ORBN0008",252.510219601993
"1","US1NCFR0035",252.621737515708
"1","US1ORUM0023",252.640938746292
"1","US1NHMR0036",252.652491475599
"1","US1FLMR0068",252.656189305441
"1","US1MSRN0016",252.692476427807
"1","US1NHRC0027",252.779851562202
"1","US1COGR0073",252.94041559055
"1","US1COLR1127",252.960458873406
"1","CA002100FRN",253.261765181798
"1","US1MIMR0011",253.483180396748
"1","US1NMBR0043",253.553499964846
"1","US1COGR0021",253.679738243943
"1","US1TXHRS017",253.837528323672
"1","US1VARN0017",253.849026143131
"1","US1COOR0019",253.870134252954
"1","US1KSCR0009",254.100873815828
"1","US1COAR0155",254.110270979639
"1","US1COMR0069",254.138081815787
"1","US1ARIN0014",254.287067981037
"1","US1ORLA0191",254.465655694855
"1","US1AZMR0248",254.659709251858
"1","US1NMGR0080",255.000715921083
"1","US1TXMRR005",255.011906238019
"1","US1KSFR0022",255.117930196163
"1","US1ARLG0004",255.217760823612
