"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00297191","1990-08-26","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  272",",,0","   56",",,0",,,,,"  256",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-08-27","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","  259",",,0,1800","    0","P,,0","    0","P,,0","  256",",,0","   72",",,0",,,,,"  133",",,0,1800",,,,,,,"    1",",,0",,,"    1",",,0"
"USC00297191","1990-08-28","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   38",",,0,1800","    0","P,,0","    0","P,,0","  261",",,0","   78",",,0",,,,,"  144",",,0,1800",,,,,,,,,,,"    1",",,0"
"USC00297191","1990-08-29","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  278",",,0","   67",",,0",,,,,"  172",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-08-30","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  272",",,0","   61",",,0",,,,,"  261",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-08-31","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   74",",,0,1800","    0","P,,0","    0","P,,0","  267",",,0","   78",",,0",,,,,"  144",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-01","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US",,,"    0","P,,0","    0",",,0",,,"   78",",,0",,,,,,,,,,,,,,,,,,
"USC00297191","1990-09-02","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00297191","1990-09-03","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00297191","1990-09-04","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00297191","1990-09-05","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   43",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00297191","1990-09-06","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","  102",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00297191","1990-09-07","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   71",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00297191","1990-09-08","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00297191","1990-09-09","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00297191","1990-09-10","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  267",",,0","   67",",,0",,,,,"  256",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-11","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  278",",,0","   61",",,0",,,,,"  244",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-12","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  283",",,0","   72",",,0",,,,,"  267",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-13","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0",",,0,1800","    0","P,,0","    0","P,,0","  278",",,0","   94",",,0",,,,,"  256",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-14","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  256",",,0","   78",",,0",,,,,"  222",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-15","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   15",",,0,1800","    0","P,,0","    0","P,,0","  222",",,0","   89",",,0",,,,,"  117",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-16","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    8",",,0,1800","    0","P,,0","    0","P,,0","  183",",,0","   72",",,0",,,,,"  172",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-17","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","T,,0,1800","    0","P,,0","    0","P,,0","  222",",,0","   22",",,0",,,,,"  144",",,0,1800",,,,,,,"    1",",,0",,,,
"USC00297191","1990-09-18","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  217",",,0","   89",",,0",,,,,"   94",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-19","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   10",",,0,1800","    0","P,,0","    0","P,,0","  233",",,0","   44",",,0",,,,,"  211",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-20","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   51",",,0,1800","    0","P,,0","    0","P,,0","  211",",,0","   44",",,0",,,,,"  178",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-21","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   20",",,0,1800","    0","P,,0","    0","P,,0","  228",",,0","   56",",,0",,,,,"  211",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-22","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   56",",,0,1800","    0","P,,0","    0","P,,0","  211",",,0","   78",",,0",,,,,"  122",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-23","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","  127",",,0,1800","    0","P,,0","    0","P,,0","  139",",,0","  100",",,0",,,,,"  106",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-24","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  211",",,0","   89",",,0",,,,,"  106",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-25","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  222",",,0","   28",",,0",,,,,"  189",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-26","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  233",",,0","   33",",,0",,,,,"  217",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-27","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  222",",,0","   33",",,0",,,,,"  189",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-28","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  228",",,0","   67",",,0",,,,,"   72",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-29","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  178",",,0","   39",",,0",,,,,"  128",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-09-30","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   79",",,0,1800","    0","P,,0","    0","P,,0","  128",",,0","   72",",,0",,,,,"  111",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-01","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   23",",,0,1800","    0","P,,0","    0",",,0","  139",",,0","   33",",,0",,,,,"   83",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-02","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   46",",,0,1800","    0","P,,0","    0","P,,0","  133",",,0","   22",",,0",,,,,"   83",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-03","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    3",",,0,1800","    0","P,,0","    0","P,,0","  172",",,0","    6",",,0",,,,,"  144",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-04","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  222",",,0","  -28",",,0",,,,,"  206",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-05","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  211",",,0","   11",",,0",,,,,"  183",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-06","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  217",",,0","    0",",,0",,,,,"  156",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-07","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  211",",,0","   28",",,0",,,,,"  150",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-08","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  161",",,0","   44",",,0",,,,,"   72",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-09","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  150",",,0"," -100",",,0",,,,,"  117",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-10","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  200",",,0","  -78",",,0",,,,,"  139",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-11","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  206",",,0","  -67",",,0",,,,,"  133",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-12","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  194",",,0","  -50",",,0",,,,,"  144",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-13","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  211",",,0","  -56",",,0",,,,,"  172",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-14","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  211",",,0","  -44",",,0",,,,,"  167",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-15","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  217",",,0","  -28",",,0",,,,,"   94",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-16","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  211",",,0","  -22",",,0",,,,,"  150",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-17","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  178",",,0","   17",",,0",,,,,"  144",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-18","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  200",",,0","  -22",",,0",,,,,"  156",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-19","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    5",",,0,1800","    0","P,,0","    0","P,,0","  183",",,0","    6",",,0",,,,,"  150",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-20","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  150",",,0","  -50",",,0",,,,,"  -50",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-21","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  128",",,0"," -106",",,0",,,,,"   83",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-22","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  189",",,0","  -72",",,0",,,,,"  133",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-23","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  211",",,0","  -61",",,0",,,,,"  161",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-24","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  206",",,0","  -56",",,0",,,,,"  133",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-25","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  222",",,0","  -39",",,0",,,,,"  172",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-26","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  206",",,0","  -33",",,0",,,,,"  161",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-27","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  211",",,0","  -44",",,0",,,,,"  172",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-28","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  194",",,0","    0",",,0",,,,,"  106",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-29","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  200",",,0","  -22",",,0",,,,,"   94",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-30","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  189",",,0","  -39",",,0",,,,,"   89",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-10-31","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  183",",,0","  -17",",,0",,,,,"  122",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-01","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0",",,0","  122",",,0","   17",",,0",,,,,,,,,,,,,,,,,,
"USC00297191","1990-11-02","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","  203",",,0,1800","   25",",,0","   25",",,0","   44",",,0","   -6",",,0",,,,,"    0",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-03","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   20",",,0,1800","    0","T,,0","    0","T,,0","   22",",,0","  -78",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-04","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","T,,0,1800","    0","P,,0","    0",",,0","   11",",,0","  -33",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-05","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  144",",,0","  -83",",,0",,,,,"   67",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-06","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  117",",,0","    6",",,0",,,,,"   33",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-07","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","  239",",,0,1800","  241",",,0","  254",",,0","   33",",,0","  -44",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-08","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0",,,"   -6",",,0","  -83",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-09","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0",,,"   94",",,0"," -117",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-10","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0",",,0","  133",",,0","  -94",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-11","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0",",,0,1800","    0","T,,0","    0","P,,0","  183",",,0","  -61",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-12","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0",",,0,1800","    0","P,,0","    0","P,,0","  178",",,0","  -44",",,0",,,,,"   33",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-13","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  172",",,0","  -50",",,0",,,,,"   17",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-14","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  178",",,0","  -44",",,0",,,,,"   50",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-15","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  183",",,0","  -22",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-16","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  183",",,0","  -28",",,0",,,,,"   56",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-17","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  150",",,0","   -6",",,0",,,,,"   72",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-18","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  178",",,0","  -56",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-19","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  144",",,0","  -28",",,0",,,,,"   94",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-20","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  106",",,0","   22",",,0",,,,,"   28",",,0,1800",,,,,,,,,,,"    1",",,0"
"USC00297191","1990-11-21","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    3",",,0,1800","    0","P,,0","    0","P,,0","   39",",,0","  -67",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-22","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  117",",,0"," -111",",,0",,,,,"  -56",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-23","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  139",",,0"," -111",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-24","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  161",",,0"," -100",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-25","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  167",",,0","  -67",",,0",,,,,"   78",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-26","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   56",",,0,1800","   25",",,0","   25",",,0","   78",",,0","  -28",",,0",,,,,"   33",",I,0,1800",,,,,,,,,,,"    1",",,0"
"USC00297191","1990-11-27","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    3",",,0,1800","   10",",,0",,,"   11",",I,0","  -89",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-28","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0",",,0","   28",",,0"," -172",",,0",,,,,"  -50",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-29","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   94",",,0"," -133",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-11-30","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  144",",,0","  -67",",,0",,,,,"  -39",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-01","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0",",,0","  122",",,0","  -83",",,0",,,,,"    0",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-02","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   61",",,0"," -100",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,,"    1",",,0"
"USC00297191","1990-12-03","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   56",",,0"," -144",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-04","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  122",",,0"," -156",",,0",,,,,"  -33",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-05","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  133",",,0"," -106",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-06","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   33",",,0"," -122",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-07","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  117",",,0"," -161",",,0",,,,,"  -33",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-08","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  150",",,0"," -111",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-09","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  144",",,0"," -117",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-10","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  139",",,0"," -100",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-11","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","  133",",,0"," -117",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-12","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","    0","P,,0","   89",",,0","  -67",",,0",,,,,"   56",",I,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-13","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   23",",,0,1800","    0","P,,0","    0","P,,0","   44",",I,0","   11",",,0",,,,,"   22",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-14","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   20",",,0,1800","    0","P,,0","    0","P,,0","   94",",,0","    6",",,0",,,,,"   17",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-15","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","T,,0,1800","    0","P,,0","    0","P,,0","   50",",,0","  -56",",,0",,,,,"   28",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-16","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","  117",",,0,1800","   89",",,0","  102",",,0","   56",",,0","   -6",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-17","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   13",",,0,1800","   13",",,0","  102",",,0","  -44",",I,0"," -106",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-18","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  102",",,0","   33",",,0"," -178",",,0",,,,,"  -89",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-19","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0","  102",",,0","   56",",,0","  -89",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,,"    1",",,0"
"USC00297191","1990-12-20","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   33",",,0,1800","   38",",,0","  102",",,0","   -6",",,0","  -56",",,0",,,,,"  -50",",,0,1800",,,,,,,,,,,"    1",",,0"
"USC00297191","1990-12-21","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   61",",,0,1800","   76",",,0","  178",",,0","  -50",",,0","  -89",",,0",,,,,"  -78",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-22","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","   53",",,0,1800","   25",",,0","  203",",,0","  -67",",,0"," -128",",I,0",,,,," -150",",I,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-23","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0",,,"  -89",",,0"," -294",",,0",,,,," -200",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-24","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0",,,"   11",",,0"," -272",",,0",,,,," -144",",,0,1800",,,,,,,,,,,,
"USC00297191","1990-12-25","34.13333","-108.51667","2334.8","QUEMADO LAKE, NM US","    0","P,,0,1800","    0","P,,0",,,"   44",",,0"," -200",",,0",,,,," -128",",,0,1800",,,,,,,,,,,,
