"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00293234","1961-10-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   -6",",,0",,,,,"  167",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","  -11",",,0",,,,,"  161",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","    0",",,0",,,,,"  206",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","  -11",",,0",,,,,"  194",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","   44",",,0",,,,,"  156",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","    0",",,0",,,,,"  178",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   -6",",,0",,,,,"  167",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  228",",,0","    0",",,0",,,,,"  178",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   39",",,0",,,,,"  161",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-25","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  183",",,0","  -39",",,0",,,,,"  150",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-26","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","  -50",",,0",,,,,"  111",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-27","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  167",",,0","  -67",",,0",,,,,"  150",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-28","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  172",",,0","    0",",,0",,,,,"  156",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-29","35.35","-107.66667","2196.1","SAN MATEO, NM US","   97",",,0,1800","    0",",,0","    0",",,0","  156",",,0","  -11",",,0",,,,,"  150",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-30","35.35","-107.66667","2196.1","SAN MATEO, NM US","   99",",,0,1800","   13",",,0","    0",",,0","  150",",,0","  -67",",,0",,,,,"  111",",,0,1800",,,,,,,,,,
"USC00293234","1961-10-31","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  150",",,0","  -11",",,0",,,,,"  150",",I,0,1800",,,,,,,,,,
"USC00293234","1961-11-01","35.35","-107.66667","2196.1","SAN MATEO, NM US","   10",",,0,1800","    0",",,0","    0",",,0","  133",",I,0","  -67",",,0",,,,,"   44",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-02","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  111",",,0","  -94",",,0",,,,,"   22",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-03","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  128",",,0"," -117",",,0",,,,,"   28",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-04","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  144",",,0","  -67",",,0",,,,,"   72",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-05","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   89",",,0","  -61",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-06","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   50",",I,0","  -67",",,0",,,,,"   61",",I,0,1800",,,,,,,,,,
"USC00293234","1961-11-07","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   61",",,0","  -56",",,0",,,,,"   50",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-08","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   56",",,0","  -56",",,0",,,,,"   50",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-09","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   89",",,0","  -61",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-10","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   94",",,0","   -6",",,0",,,,,"   61",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-11","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  117",",,0","  -67",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-12","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  111",",,0","  -72",",,0",,,,,"   50",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-13","35.35","-107.66667","2196.1","SAN MATEO, NM US","   13",",,0,1800",,,,,"   72",",,0","  -61",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-14","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"    6",",,0","  -50",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-15","35.35","-107.66667","2196.1","SAN MATEO, NM US","   76",",,0,1800",,,,,"   78",",,0","  -17",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  100",",,0","  -22",",,0",,,,,"   22",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   67",",,0","  -33",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   61",",,0","  -67",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  111",",,0","  -50",",,0",,,,,"   67",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   67",",,0","  -56",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","   46",",,0,1800",,,,,"   94",",,0","  -61",",,0",,,,,"   50",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  100",",,0"," -117",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  122",",,0","  -67",",,0",,,,,"   61",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  128",",,0","  -61",",,0",,,,,"   72",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-25","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  144",",,0","  -33",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-26","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  117",",,0","    6",",,0",,,,,"   94",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-27","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  156",",,0","  -56",",,0",,,,,"   67",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-28","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  139",",,0","  -44",",,0",,,,,"   72",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-29","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  133",",,0","  -61",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1961-11-30","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  100",",,0","  -67",",,0",,,,,"   94",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-01","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  144",",,0","  -39",",,0",,,,,"   22",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-02","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  144",",,0","  -22",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-03","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  139",",,0","  -28",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-04","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   94",",,0","  -28",",,0",,,,,"   22",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-05","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  100",",,0","  -94",",,0",,,,,"    6",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-06","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   89",",,0","  -78",",,0",,,,,"  -56",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-07","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   61",",,0","  -72",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-08","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   56",",,0","  -61",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-09","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"    6",",,0","  -67",",,0",,,,,"  -39",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-10","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   44",",,0","  -67",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-11","35.35","-107.66667","2196.1","SAN MATEO, NM US","   76",",,0,1800",,,,,"   28",",,0"," -144",",,0",,,,," -122",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-12","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  -61",",,0"," -128",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-13","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  -28",",,0","  -78",",,0",,,,,"  -72",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-14","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  -39",",,0","  -94",",,0",,,,,"  -72",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-15","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  -17",",,0"," -122",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","  203",",,0,1800",,,,,"   39",",,0"," -100",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  -11",",,0"," -122",",,0",,,,,"  -61",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   11",",,0"," -156",",,0",,,,,"  -56",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   11",",,0"," -128",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   94",",,0"," -133",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   89",",,0"," -122",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  100",",,0"," -117",",,0",,,,,"  -39",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  122",",,0"," -133",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   83",",,0"," -150",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-25","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  100",",,0","  -78",",,0",,,,,"  -44",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-26","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   72",",,0"," -117",",,0",,,,,"  -33",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-27","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   67",",,0"," -128",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-28","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   44",",,0"," -128",",,0",,,,,"  -39",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-29","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   50",",,0"," -122",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-30","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   72",",,0"," -117",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1961-12-31","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   44",",,0"," -133",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-01","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   44",",,0"," -122",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-02","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   33",",,0","  -89",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-03","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   22",",,0","  -78",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-04","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   61",",,0"," -144",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-05","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   44",",,0"," -122",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-06","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   83",",,0"," -206",",,0",,,,,"   78",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-07","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   78",",,0"," -133",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-08","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   72",",,0","  -78",",,0",,,,,"   44",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-09","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   50",",,0"," -111",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-10","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   44",",,0"," -156",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-11","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   56",",,0"," -233",",,0",,,,," -100",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-12","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   44",",,0"," -178",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-13","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   11",",,0"," -106",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-14","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   33",",,0"," -111",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-15","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   44",",,0"," -117",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   17",",,0"," -144",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0","T,,0,1800",,,,,"   50",",,0"," -117",",,0",,,,,"    6",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0","T,,0,1800",,,,,"   44",",,0","  -56",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   94",",,0"," -100",",,0",,,,,"  -61",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  133",",,0"," -122",",,0",,,,,"  -67",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  100",",,0","  -78",",,0",,,,,"   22",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   72",",,0","  -94",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","   43",",,0,1800",,,,,"   67",",,0","  -72",",,0",,,,,"    6",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","   64",",,0,1800",,,,,"    6",",,0"," -111",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-25","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   44",",,0","  -89",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-26","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  128",",,0"," -144",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-27","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   61",",,0"," -144",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-28","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   89",",,0"," -144",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-29","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   78",",,0"," -128",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-30","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"   78",",,0"," -117",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1962-01-31","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0",,,"  111",",,0","  -94",",,0",,,,,"   28",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-01","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  100",",,0","  -89",",,0",,,,,"   72",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-02","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   94",",,0"," -100",",,0",,,,,"   44",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-03","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  106",",,0","  -83",",,0",,,,,"   94",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-04","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  111",",,0","  -94",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-05","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  100",",,0","  -67",",,0",,,,,"   50",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-06","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   89",",,0","  -89",",,0",,,,,"   44",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-07","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  128",",,0","  -67",",,0",,,,,"   61",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-08","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  144",",,0","    0",",,0",,,,,"   72",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-09","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  133",",,0","    6",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-10","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  183",",,0","   22",",,0",,,,,"  106",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-11","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","   -6",",,0",,,,,"  100",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-12","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  156",",,0","  -11",",,0",,,,,"  117",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-13","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  161",",,0","  -67",",,0",,,,,"   72",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-14","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  150",",,0","  -72",",,0",,,,,"   50",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-15","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  122",",,0","  -67",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  150",",,0","  -17",",,0",,,,,"   72",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   83",",,0","  -44",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   72",",,0"," -111",",,0",,,,,"  -28",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  150",",,0"," -117",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   72",",,0","  -39",",,0",,,,,"   28",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   44",",,0","  -67",",,0",,,,,"   22",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   56",",,0","  -72",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   83",",,0","  -67",",,0",,,,,"   61",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   61",",,0","  -61",",,0",,,,,"    6",",,0,1800",,,,,,,,,,
"USC00293234","1962-02-25","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   39",",,0","  -72",",,0",,,,,"  -67",",,0,1800",,,,,,,,,"    1",",,0"
